Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
9;1172609;2НДФЛ;Покупка недвижимости/ строительство;1;0.54;женский;1;0;среднее;рабочий;>250;0;154;46;Другое;ОАО;разведен / разведена;0;0;0;0;0;0.0857142857;1;0;0;0;0.3333333333;1;2;32;3;1;0;10;71;1;0;0;0;0;0;0
9;1172629;Поступление зарплаты на счет;Отпуск;1;0.43;женский;0;0;высшее;вспомогательный персонал;>250;0;69;34;Торговля;ООО;женат / замужем;1;0;0;0;0;0;0;0;0;0;0.3333333333;1;2;53;3;0;2;20;32;0;0;0;0;0;0;0
9;1172649;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;вспомогательный персонал;>250;0;53;44;Торговля;ООО;холост / не замужем;2;1;1;1;0;0.0070422535;0;1;0;0;0.3333333333;2;4;141;6;1;0;3;95;1;0;0;0;0;0;0
9;1172669;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.59;женский;0;0;высшее;рабочий;>250;0;258;40;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1172689;Форма банка (без печати работодателя);Ремонт;0;0.46;мужской;0;0;среднее-специальное;рабочий;>250;0;14;47;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1172709;Форма банка (без печати работодателя);Ремонт;1;0.42;женский;0;0;высшее;менеджер среднего звена;< 50;0;42;31;Торговля;ООО;холост / не замужем;2;1;1;0;0;0.36;1;0;0;0;0.8333333333;5;1;160;6;2;0;18;95;1;1;1;1;0;0;0
9;1172729;2НДФЛ;Покупка автомобиля;0;0.48;мужской;1;0;среднее-специальное;рабочий;>250;3;106;27;Торговля;ЗАО;женат / замужем;1;1;0;0;0;0.0204081633;0;3;1;0;0.3;6;14;192;20;2;0;2;88;1;0;0;0;0;0;0
9;1172749;2НДФЛ;Ремонт;1;0.33;мужской;0;0;высшее;менеджер среднего звена;>250;0;84;33;Информационные технологии;ОАО;холост / не замужем;1;1;1;1;1;0.04;1;0;0;0;1;3;0;24;3;2;0;10;13;1;0;0;0;0;0;0
9;1172769;2НДФЛ;Ремонт;1;0.59;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1172789;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.59;женский;1;0;высшее;вспомогательный персонал;>250;1;33;26;Торговля;ОАО;гражданский брак;1;0;0;0;0;0.1304347826;0;0;0;0;1;2;0;40;2;1;0;17;28;1;0;0;0;0;0;0
9;1172809;2НДФЛ;Покупка автомобиля;0;0.48;мужской;1;0;высшее;менеджер среднего звена;>250;0;101;32;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1172829;2НДФЛ;Ремонт;0;0.45;мужской;0;0;высшее;рабочий;>250;0;15;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1172849;2НДФЛ;Покупка недвижимости/ строительство;0;0.53;мужской;2;0;среднее-специальное;специалист;< 50;0;67;45;Торговля;ООО;женат / замужем;2;1;0;0;0;0;1;0;0;0;0.0666666667;1;14;229;15;0;2;10;92;0;0;0;0;0;0;0
9;1172869;Форма банка (без печати работодателя);Ремонт;1;0.36;женский;2;0;высшее;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1172889;2НДФЛ;Ремонт;1;0.55;мужской;0;0;высшее;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1172909;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;2;0;среднее-специальное;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1172929;Форма банка (без печати работодателя);Покупка автомобиля;1;0.59;мужской;1;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;120;39;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1172949;2НДФЛ;Ремонт;1;0.36;женский;0;0;высшее;вспомогательный персонал;>250;0;111;28;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1172969;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.34;женский;2;0;высшее;менеджер среднего звена;< 50;0;45;31;Торговля;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0;0;2;10;2;0;2;6;7;0;0;0;0;0;0;0
9;1172989;2НДФЛ;Покупка автомобиля;0;0.46;мужской;0;0;высшее;менеджер среднего звена;>250;0;46;26;Торговля;ООО;женат / замужем;5;3;2;2;0;0.0506329114;0;0;0;0;0.4285714286;3;4;75;7;1;0;7;88;1;0;0;0;0;0;0
9;1173009;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.48;женский;1;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1173029;Форма банка (без печати работодателя);Ремонт;0;0.31;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;< 50;0;74;50;Торговля;ООО;женат / замужем;1;0;0;0;0;0.1411764706;0;0;0;0;0.4;2;3;73;5;1;1;10;122;1;0;0;0;0;0;0
9;1173049;Поступление зарплаты на счет;Ремонт;1;0.36;женский;0;0;высшее;менеджер среднего звена;>250;0;165;40;Торговля;ООО;холост / не замужем;1;0;0;0;0;0;1;0;0;0;0.25;1;3;51;4;1;0;13;101;0;0;0;0;0;0;0
9;1173069;Форма банка (без печати работодателя);Ремонт;1;0.13;женский;1;0;среднее-специальное;рабочий;< 50;0;8;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1173089;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.11;женский;1;0;высшее;менеджер по продажам;< 50;0;19;34;Торговля;ООО;разведен / разведена;5;3;3;3;3;0;0;0;0;0;0;0;3;17;3;0;0;5;76;0;0;0;0;0;0;0
9;1173109;Свободная форма с печатью работодателя;Ремонт;1;0.46;мужской;1;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1173129;Форма банка (без печати работодателя);Ремонт;1;0.49;мужской;0;0;высшее;менеджер среднего звена;>250;0;6;24;Торговля;ЗАО;холост / не замужем;2;1;0;0;0;0;0;2;0;0;0.8;4;1;56;5;2;0;5;18;0;0;0;0;0;0;0
9;1173149;Поступление зарплаты на счет;Ремонт;1;0.42;женский;0;0;высшее;специалист;< 50;0;120;54;Торговля;ООО;холост / не замужем;4;0;0;0;0;0;0;1;1;1;0.2727272727;3;8;78;11;2;0;1;83;0;0;0;0;0;0;0
9;1173169;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;торговый представитель;< 50;0;39;27;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;4;4;0;0;0;0;0;0;0
9;1173189;2НДФЛ;Ремонт;0;0.28;женский;0;0;высшее;специалист;>250;3;40;30;Торговля;ООО;женат / замужем;3;3;1;1;1;;;;;;;;;;;;;;;;;;;;;
9;1173209;Форма банка (без печати работодателя);Покупка автомобиля;1;0.28;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;13;42;Торговля;ООО;женат / замужем;1;1;1;0;0;0;1;0;0;0;0.3333333333;2;4;122;6;1;3;6;79;0;0;0;0;0;0;0
